gene_id,train_fraction,5nn-functional_any_pears,5nn-functional_3to5_pears,5nn-functional_5_pears
161,0.6,0.40464558094473835,0.5464213937890705,0.5006307668713634
163,0.6,0.6587018938296942,0.6716114657707651,0.7161988127582739
164,0.6,0.6765948943123572,0.678679667702644,0.6936848533677494
165,0.6,0.5969521193690729,0.5969521193690729,0.5969521193690729
194,0.6,0.693257258579273,0.693257258579273,0.693257258579273
195,0.6,0.9388522805992966,,
197,0.6,0.6145631815322908,0.6235231598073606,0.6231666510675602
205,0.6,0.909446503202311,0.909446503202311,0.909446503202311
206,0.6,0.9843361667799573,0.9843361667799573,0.9843361667799573
207,0.6,0.9356928619152706,0.9356928619152706,0.9356928619152706
2,0.7,0.5246889743470606,0.6879219282950467,-0.04195418492575535
3,0.7,0.6329693302122933,0.6329693302122933,0.6329693302122933
6,0.7,0.7138349089985365,0.7138349089985365,0.7138349089985365
7,0.7,0.35471604097781884,0.35471604097781884,0.35471604097781884
10,0.7,0.261755667696361,0.261755667696361,0.2635875495924509
12,0.7,0.8165593435234072,0.8165593435234072,0.8165593435234072
14,0.7,0.4895845358043573,0.5059121086249,0.5178871945772575
16,0.7,0.5344968547962654,0.5211260491681275,0.4947731416949998
17,0.7,0.42266277945000075,0.4283574838099533,0.4379344681841403
21,0.7,0.4173100696994376,0.4197044320997152,0.4464961763971898
26,0.7,0.6250768723835819,0.6250768723835819,0.6253556925973126
61,0.7,0.6927086021356793,0.6924235552158012,0.6986434571928313
62,0.7,0.8335673342615909,0.8335673342615909,0.8335673342615909
64,0.7,0.7667054378283593,0.7481679224611619,0.7481679224611619
65,0.7,0.7962582692700841,0.7962582692700841,0.802559465478763
66,0.7,0.4506194462791855,0.5383115106847245,0.5746322148053361
67,0.7,0.6553782308544627,0.6577182104653004,0.6565791213693672
68,0.7,0.7807526340224182,0.7807526340224182,0.7807526340224182
69,0.7,0.8267021686073692,0.8265518513666706,0.8267761112457068
70,0.7,0.5876582247128329,0.586681948402332,0.5579611603697184
71,0.7,0.524338479346906,0.524338479346906,0.5423757534310492
72,0.7,0.8476499999567608,0.8476499999567608,0.849142632910576
73,0.7,0.6587286058902024,0.6587286058902024,0.6587286058902024
74,0.7,0.6551354239314687,0.6551354239314687,0.6551354239314687
75,0.7,0.8348477414440773,0.8408946098207795,0.8408946098207795
76,0.7,0.6403574459642688,0.6403574459642688,0.6403574459642688
79,0.7,0.8197158021178542,0.8197158021178542,0.8197158021178542
80,0.7,0.5697326920135277,0.5697326920135277,0.5694906656313986
81,0.7,0.5518350661991602,0.5518350661991602,0.5518350661991602
82,0.7,0.6074904452528277,0.6074904452528277,0.6074904452528277
83,0.7,0.5621981802519547,0.5621981802519547,0.5621981802519547
84,0.7,0.4283353206142731,0.4283353206142731,0.4283353206142731
85,0.7,0.3913172879274088,0.3913172879274088,0.3913172879274088
92,0.7,0.5239906582121556,0.5239906582121556,0.5250540492251166
95,0.7,0.755346718183039,0.755346718183039,0.755346718183039
96,0.7,0.7512346871643628,0.7512346871643628,0.7512346871643628
97,0.7,0.7967336914332608,0.7967336914332608,0.7967336914332608
99,0.7,0.8550749600197816,0.8550749600197816,0.8550749600197816
100,0.7,0.7098016567582701,0.7193437557953503,0.7229830480490551
104,0.7,0.7895809571234393,0.7895809571234393,0.7895809571234393
105,0.7,0.6276911988423061,0.6276911988423061,0.6276911988423061
107,0.7,0.7739982491743488,0.7739982491743488,0.7739982491743488
108,0.7,0.8518841579234849,0.8518841579234849,0.8518841579234849
109,0.7,0.7079100342822889,0.7079100342822889,0.7079100342822889
110,0.7,0.6966006315129318,0.6966006315129318,0.6966006315129318
111,0.7,0.41590007802956475,0.41590007802956475,0.41590007802956475
112,0.7,0.5838882037328204,0.6304674184580973,0.8836149392189321
113,0.7,0.6415989983750576,0.6598653721248582,0.8933686024720248
114,0.7,0.5874244817164376,0.5741836923712118,0.49749317515096236
115,0.7,0.36523182100796864,0.4185513345392422,0.19056476240437142
116,0.7,0.21479555117363658,0.3650735731963418,-0.06331171378295075
117,0.7,0.2537614403357429,0.3013192013854754,0.8180950049196568
118,0.7,0.7117136086005057,0.7483799670003042,0.6647136900769645
119,0.7,0.5301702487172922,0.5278497714369151,0.7507879983119624
120,0.7,0.5925807649495769,0.6537584366394652,0.7056722025342805
121,0.7,-0.6308595846275443,,
122,0.7,-0.4101278219143122,,
123,0.7,0.37187035386380635,0.37187035386380635,0.3854787164449254
124,0.7,0.19356492181325077,0.19329411919751088,0.21257528203410553
125,0.7,0.2615584161095403,0.2615584161095403,0.26351782578697824
127,0.7,0.7435193266361957,0.7435193266361957,0.7435193266361957
128,0.7,0.7163010859909315,0.7163010859909315,0.7163010859909315
130,0.7,0.7637703668718981,0.7637703668718981,0.7637703668718981
132,0.7,0.10782506770932096,0.05770927985196747,0.22282300671157285
133,0.7,0.758939011442528,0.7586684163522679,0.7629549320657817
135,0.7,0.3408233534581545,0.3258437559312867,0.2478662210716367
150,0.7,0.37460614374927775,0.4130763889092491,0.24527494776255115
161,0.7,0.47444236030479336,0.48408334710203194,0.37015297217722176
163,0.7,0.714014450107863,0.7153737378756029,0.7182204521823947
164,0.7,0.7042123443599977,0.7066210312113119,0.7103603321822528
165,0.7,0.6103096955231747,0.6103096955231747,0.6103096955231747
194,0.7,0.7376925505890986,0.7376925505890986,0.7376925505890986
195,0.7,0.8437336523029038,,
197,0.7,0.6419493636293143,0.6497321924320076,0.6497407764716223
205,0.7,0.8757957892016328,0.8757957892016328,0.8757957892016328
206,0.7,0.9671562585703197,0.9671562585703197,0.9671562585703197
207,0.7,0.7736406571574872,0.7736406571574872,0.7736406571574872
2,0.8,0.5958719195656057,0.7012494993859857,0.536090567771029
3,0.8,0.6347369555807821,0.6347369555807821,0.6347369555807821
6,0.8,0.7308936988507009,0.7308936988507009,0.7308936988507009
7,0.8,0.3372288617280833,0.3372288617280833,0.3372288617280833
10,0.8,0.24625816081755808,0.24625816081755808,0.24625816081755808
12,0.8,0.8313300968558628,0.8313300968558628,0.8313300968558628
14,0.8,0.5120471329452039,0.5109849896411849,0.5199679529615905
16,0.8,0.5178403010578919,0.5385645441862585,0.4950818571743548
17,0.8,0.4441780492292311,0.4460174016834907,0.4516702001777867
21,0.8,0.4329943174221512,0.43543873051738996,0.4376236718256929
26,0.8,0.658902877069574,0.658902877069574,0.6592497741604121
61,0.8,0.6948377237973694,0.7003777864873278,0.7039517437062828
62,0.8,0.8858884184986228,0.8858884184986228,0.8858884184986228
64,0.8,0.7570309489427258,0.7570309489427258,0.7339236734095572
65,0.8,0.8176014467822599,0.8176014467822599,0.8176014467822599
66,0.8,0.5860976294582909,0.6123895781027892,0.6123393666459005
67,0.8,0.6533220629969373,0.6843011380368323,0.6846302963383272
68,0.8,0.8105494067327936,0.8105494067327936,0.8105494067327936
69,0.8,0.8505469245423782,0.8504387357259502,0.8504387357259502
70,0.8,0.6407562071648002,0.6407562071648002,0.6401237722922257
71,0.8,0.5656734726102773,0.5656734726102773,0.5656734726102773
72,0.8,0.871435975146917,0.871435975146917,0.8714408003165565
73,0.8,0.6436853930393449,0.6436853930393449,0.6436853930393449
74,0.8,0.6842720348854319,0.6842720348854319,0.6842720348854319
75,0.8,0.8723009247643035,0.8727652837030846,0.8727652837030846
76,0.8,0.6852341536771479,0.6852341536771479,0.6781095173204494
79,0.8,0.877632376317371,0.877632376317371,0.877632376317371
80,0.8,0.6162551407396311,0.6162551407396311,0.6162551407396311
81,0.8,0.5782419050331108,0.5782419050331108,0.5782419050331108
82,0.8,0.623708590133712,0.623708590133712,0.623708590133712
83,0.8,0.5423719804150369,0.5423719804150369,0.5423719804150369
84,0.8,0.43480084417593334,0.43480084417593334,0.43480084417593334
85,0.8,0.4069147245089284,0.4069147245089284,0.4069147245089284
92,0.8,0.512168082822725,0.512168082822725,0.512168082822725
95,0.8,0.8242147267136763,0.8242147267136763,0.8242147267136763
96,0.8,0.8119045392197191,0.8119045392197191,0.8119045392197191
97,0.8,0.781204161958701,0.781204161958701,0.781204161958701
99,0.8,0.8735119381731302,0.8735119381731302,0.8735119381731302
100,0.8,0.7333952911063061,0.7349907984186069,0.7353681158962321
104,0.8,0.8317636641111458,0.8317636641111458,0.8317636641111458
105,0.8,0.658461241373598,0.658461241373598,0.658461241373598
107,0.8,0.7562167515518946,0.7562167515518946,0.7562167515518946
108,0.8,0.8650127252017975,0.8650127252017975,0.8650127252017975
109,0.8,0.7125832135253024,0.7125832135253024,0.7125832135253024
110,0.8,0.7523264210248038,0.7523264210248038,0.7523264210248038
111,0.8,0.5881227344742536,0.5881227344742536,0.5881227344742536
112,0.8,0.4467287703537472,0.43728584973581824,0.774316596304299
113,0.8,0.5881847142060765,0.6606196224261778,0.8604783488213834
114,0.8,0.5876266172123303,0.5876266172123303,0.6471742098090775
115,0.8,0.3333875705475456,0.3333875705475456,0.5579043312109523
116,0.8,0.41643351237162063,0.36882362892430665,0.009184703385736591
117,0.8,0.22413943993359733,0.22413943993359733,0.08017294874858036
118,0.8,0.679078281259669,0.6751193233599536,0.6137266108803542
119,0.8,0.6002447856198537,0.6841843071802831,0.6614356032168176
120,0.8,0.685270153758663,0.685270153758663,0.7218265804286056
121,0.8,-0.01925192007604147,,
122,0.8,-1.0,,
123,0.8,0.34771364903616475,0.34771364903616475,0.3487274461047143
124,0.8,0.22822565004954526,0.22784369225650664,0.2553265519740253
125,0.8,0.31441373905544745,0.31441373905544745,0.32301398811965515
127,0.8,0.7469984967324852,0.7469984967324852,0.7469984967324852
128,0.8,0.7170866199186127,0.7170866199186127,0.7170866199186127
130,0.8,0.7297440314210554,0.7297440314210554,0.7297440314210554
132,0.8,0.0910661565029082,0.028019895411169525,0.0029958932860494267
133,0.8,0.7834298095751199,0.7832249358213424,0.7832249358213424
135,0.8,0.36628428508229344,0.36773727693937724,0.26965534822138254
150,0.8,0.47282845956686886,0.48932855233070405,0.4520221000139297
161,0.8,0.4732421164419075,0.5518798630343358,0.7835154453450512
163,0.8,0.7287458279460548,0.7315783841979034,0.7350642047855606
164,0.8,0.7046264055160949,0.7059797444432421,0.710929122308832
165,0.8,0.6310482361323084,0.6310482361323084,0.6310482361323084
194,0.8,0.778530076693045,0.778530076693045,0.778530076693045
195,0.8,0.9059948275267253,-1.0,
197,0.8,0.6382908721246564,0.6494382022658578,0.6509906538336203
205,0.8,0.9394376670267187,0.9394376670267187,0.9394376670267187
206,0.8,0.9694986977416429,0.9694986977416429,0.9694986977416429
207,0.8,0.7969570144347676,0.7969570144347676,0.7969570144347676
2,0.9,0.6101122447992545,0.7423171636298839,0.6428720679075245
3,0.9,0.642450822656148,0.642450822656148,0.642450822656148
6,0.9,0.7336103316551675,0.7336103316551675,0.7336103316551675
7,0.9,0.3934845737136415,0.3934845737136415,0.3934845737136415
10,0.9,0.27241109132817276,0.27241109132817276,0.27241109132817276
12,0.9,0.8527628681080194,0.8527628681080194,0.8527628681080194
14,0.9,0.517116792185375,0.518689597624968,0.5289727137772725
16,0.9,0.5539526430476034,0.5706735023042189,0.5239489136701033
17,0.9,0.4300721951427377,0.4300721951427377,0.43496370750106084
21,0.9,0.44330008897570805,0.4458073422750882,0.44846728041820555
26,0.9,0.6655323623308842,0.6655323623308842,0.665727278086626
61,0.9,0.7028206903333891,0.7040101284874088,0.7039797734934845
62,0.9,0.8761295139755577,0.8761295139755577,0.8761295139755577
64,0.9,0.8133097181097217,0.8133097181097217,0.8133097181097217
65,0.9,0.8272334503174406,0.8272334503174406,0.8352167416596926
66,0.9,0.550393319685129,0.6419670732746283,0.6419670732746283
67,0.9,0.6646563359034876,0.6646563359034876,0.664833151934751
68,0.9,0.8254562405461263,0.8254562405461263,0.8254562405461263
69,0.9,0.8451723720522115,0.8451563961952302,0.8451563961952302
70,0.9,0.6821121107553025,0.6816294538403372,0.6816294538403372
71,0.9,0.5708660642348874,0.5708660642348874,0.5708660642348874
72,0.9,0.8690320271236492,0.8690320271236492,0.8690464096895919
73,0.9,0.6721810140433674,0.6721810140433674,0.6721810140433674
74,0.9,0.701651007284926,0.701651007284926,0.701651007284926
75,0.9,0.8684859843937185,0.8684859843937185,0.8695184896096328
76,0.9,0.6942948282049216,0.6942948282049216,0.6942948282049216
79,0.9,0.8805525397370643,0.8805525397370643,0.8805525397370643
80,0.9,0.632329696479923,0.632329696479923,0.632329696479923
81,0.9,0.5506219843887042,0.5506219843887042,0.5506219843887042
82,0.9,0.6433783679038699,0.6433783679038699,0.6433783679038699
83,0.9,0.5592157479995937,0.5592157479995937,0.5592157479995937
84,0.9,0.45713725786509696,0.45713725786509696,0.45713725786509696
85,0.9,0.41215085751342956,0.41215085751342956,0.41215085751342956
92,0.9,0.5314610839176503,0.5314610839176503,0.5314610839176503
95,0.9,0.882792787475502,0.882792787475502,0.882792787475502
96,0.9,0.7965226830038865,0.7965226830038865,0.7965226830038865
97,0.9,0.7390178008036303,0.7390178008036303,0.7390178008036303
99,0.9,0.8876776434500395,0.8876776434500395,0.8876776434500395
100,0.9,0.7516409916486085,0.7516409916486085,0.7552365602974271
104,0.9,0.8174035532946985,0.8174035532946985,0.8174035532946985
105,0.9,0.6678037530336773,0.6678037530336773,0.6678037530336773
107,0.9,0.7523056076697782,0.7523056076697782,0.7523056076697782
108,0.9,0.8888798161205052,0.8888798161205052,0.8888798161205052
109,0.9,0.7303194146995031,0.7303194146995031,0.7303194146995031
110,0.9,0.7008439673789261,0.7008439673789261,0.7008439673789261
111,0.9,0.5582729140091205,0.5582729140091205,0.5582729140091205
112,0.9,0.6518421547849416,0.6518421547849416,0.8268645064852017
113,0.9,0.679173431074181,0.679173431074181,0.9060354175982693
114,0.9,0.6336037087898988,0.6336037087898988,0.6134371178195291
115,0.9,0.516210534955364,0.516210534955364,0.4483448201750217
116,0.9,0.29710206613200363,0.29710206613200363,0.2679141885739037
117,0.9,0.3202829705015575,0.3607275658234653,0.35423738998202975
118,0.9,0.6668521791182006,0.6668521791182006,0.6089222126928766
119,0.9,0.4284254641218429,0.4284254641218429,0.6996558904487521
120,0.9,0.6664092009254539,0.6664092009254539,0.615657999983627
121,0.9,-0.030924009650437168,,
122,0.9,-0.005994518788197137,,
123,0.9,0.40302529077604654,0.40302529077604654,0.401988153589708
124,0.9,0.2681257899250268,0.27010738889922775,0.26931164629049875
125,0.9,0.2588793771697733,0.2584522395471295,0.26012375523524495
127,0.9,0.7509674360999744,0.7509674360999744,0.7509674360999744
128,0.9,0.721526271133472,0.721526271133472,0.721526271133472
130,0.9,0.7712141826199368,0.7712141826199368,0.7712141826199368
132,0.9,0.10756335763166565,0.15779949255597142,0.06603153505951351
133,0.9,0.7886326385700012,0.7884137841330591,0.7860955318917038
135,0.9,0.34717351258846796,0.34717351258846796,0.2530813902475341
150,0.9,0.4374081265610635,0.4292226736805526,0.4875714879438215
161,0.9,0.4759036354920509,0.5033301335569061,0.5051992485596305
163,0.9,0.7505842464407827,0.7507790263504294,0.7503202981425227
164,0.9,0.7496049146708299,0.749709073378063,0.7496959632395601
165,0.9,0.615007233722055,0.615007233722055,0.615007233722055
194,0.9,0.7627384980857153,0.7627384980857153,0.7627384980857153
195,0.9,0.8697652745204087,-1.0,
197,0.9,0.6635992299158208,0.6645530020405848,0.6702267842994081
205,0.9,0.9556945920009362,0.9556945920009362,0.9556945920009362
206,0.9,0.9753658261240267,0.9753658261240267,0.9753658261240267
207,0.9,0.8803089915186003,0.8803089915186003,0.8803089915186003
